RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,debt_to_income,total_late_payments,high_utilization,actual,predicted,probability,result_type
0.003393734,44,0,0.359697845,4500.0,6,0,1,0,1,1618.6403025,0,0,0,0,0.1590437590864102,Hit (Good Payer)
0.083455119,32,0,0.284571809,3000.0,7,0,0,0,0,853.715427,0,0,0,0,0.22048772838682165,Hit (Good Payer)
0.13431612,55,0,0.38587781,7250.0,22,0,2,0,2,2797.6141225,0,0,0,0,0.21143551304202726,Hit (Good Payer)
0.142476254,31,1,1.057553957,1250.0,4,0,1,0,0,1321.94244625,1,0,1,0,0.43741123231147805,Miss (Hidden Default)
0.0,69,0,0.128575396,3600.0,5,0,0,0,0,462.8714256,0,0,0,0,0.10875407642321366,Hit (Good Payer)
0.172785933,53,0,0.177047867,14978.0,7,0,1,0,1,2651.822951926,0,0,0,0,0.11937509563667108,Hit (Good Payer)
0.159784869,51,0,0.289292423,4790.0,11,0,1,0,0,1385.71070617,0,0,0,0,0.22549769978245549,Hit (Good Payer)
0.0,68,0,0.428892777,4000.0,7,0,1,0,0,1715.571108,0,0,0,0,0.11289536795921276,Hit (Good Payer)
0.632317474,61,0,0.340683572,2720.0,4,1,1,0,0,926.65931584,1,0,0,1,0.8094599284745913,False Alarm
0.622759431,43,1,0.553560498,4900.0,10,0,2,0,3,2712.4464402,1,0,1,1,0.6829777435795491,Hit (Defaulter)
0.348712805,26,0,0.450849717,3000.0,9,0,0,0,0,1352.549151,0,0,0,0,0.38613995716640415,Hit (Good Payer)
0.174123415,62,0,0.108680311,4250.0,5,0,0,0,1,461.89132175,0,0,0,0,0.16337128117491204,Hit (Good Payer)
0.123943803,68,0,0.02386327,3100.0,3,0,0,0,0,73.976137,0,0,0,0,0.10997965380136598,Hit (Good Payer)
0.296546472,30,0,0.442522107,2600.0,5,0,1,0,0,1150.5574782,0,0,0,0,0.2241273185331066,Hit (Good Payer)
0.984403119,38,0,0.837279903,1646.0,5,2,0,0,0,1378.162720338,2,1,0,1,0.9153218946378437,False Alarm
0.610367636,24,0,0.107841498,5980.0,6,0,0,0,0,644.8921580399999,0,0,0,0,0.38110736873464013,Hit (Good Payer)
0.9999999,48,0,0.376778162,2600.0,13,9,0,0,0,979.6232212,9,1,0,1,0.8941122201524814,False Alarm
0.9999999,44,3,14.28358209,200.0,6,0,1,0,2,2856.716418,3,1,0,1,0.7426641692074427,False Alarm
0.087438605,67,0,0.229654879,4693.0,4,0,1,0,0,1077.770347147,0,0,0,0,0.06364367140924432,Hit (Good Payer)
0.020960189,54,0,3129.0,0.0,13,0,2,0,0,0.0,0,0,0,0,0.23739788880392879,Hit (Good Payer)
0.0,47,0,0.076824584,7028.0,9,1,1,0,0,539.923176352,1,0,1,0,0.42332103609233296,Miss (Hidden Default)
0.9999999,21,0,0.0,500.0,1,0,0,0,0,0.0,0,1,0,0,0.3431315415958826,Hit (Good Payer)
0.001289154,53,0,1266.0,5400.0,7,0,1,0,1,6836400.0,0,0,0,0,0.11638105025133676,Hit (Good Payer)
0.260653198,48,2,2614.0,5400.0,14,2,1,0,0,14115600.0,4,0,0,1,0.6117192613480416,False Alarm
0.168230084,62,0,0.242451067,10166.0,2,0,1,0,0,2464.757547122,0,0,0,0,0.09394419624841052,Hit (Good Payer)
0.544293656,64,1,0.546892039,1833.0,11,0,0,0,0,1002.453107487,1,0,1,1,0.5440962447192633,Hit (Defaulter)
0.220861196,64,0,4260.0,5400.0,4,0,2,0,0,23004000.0,0,0,0,0,0.11522125114440232,Hit (Good Payer)
0.9999999,36,0,0.227572225,1972.0,1,0,0,0,0,448.7724277,0,1,0,1,0.6192393240960592,False Alarm
0.091370623,58,0,0.309366824,9554.0,11,0,2,0,1,2955.690636496,0,0,0,0,0.13276305259357593,Hit (Good Payer)
0.084253255,40,0,0.099274175,4270.0,4,0,0,1,5,423.9007272500001,1,0,0,1,0.5881728991533302,False Alarm
0.0,45,0,0.215373012,14583.0,12,0,1,0,2,3140.784633996,0,0,0,0,0.1573119644472004,Hit (Good Payer)
0.0,38,0,1889.0,5400.0,6,0,2,0,2,10200600.0,0,0,0,0,0.13381885245420466,Hit (Good Payer)
0.041113803,57,0,0.299425144,4000.0,6,0,1,0,0,1197.700576,0,0,0,0,0.10450026120905363,Hit (Good Payer)
0.611514577,69,0,0.151033235,10500.0,11,0,2,0,0,1585.8489674999998,0,0,0,0,0.22766150019175588,Hit (Good Payer)
0.0,45,0,0.657067435,4166.0,9,0,2,0,1,2737.34293421,0,0,0,0,0.25627762827449185,Hit (Good Payer)
0.445988901,59,0,0.836150845,6151.0,15,0,3,0,0,5143.163847595,0,0,0,0,0.32911810055813134,Hit (Good Payer)
0.003275799,56,0,0.331337325,500.0,5,0,0,0,0,165.6686625,0,0,0,0,0.15434629555562762,Hit (Good Payer)
0.152431989,47,0,0.269721346,22500.0,15,0,1,0,5,6068.730285,0,0,0,0,0.21584012234026656,Hit (Good Payer)
0.002303417,63,0,4.0,5400.0,4,0,0,0,0,21600.0,0,0,0,0,0.06492778045241786,Hit (Good Payer)
0.000848433,48,0,0.332261981,14000.0,10,0,3,0,1,4651.667734,0,0,0,0,0.1925386488092943,Hit (Good Payer)
0.855518526,60,2,0.452217364,1600.0,6,1,1,0,0,723.5477824,3,1,0,1,0.8842410123381217,False Alarm
0.833895763,54,2,0.355233626,4900.0,6,0,1,1,0,1740.6447674,3,1,0,1,0.8219435543366407,False Alarm
0.0,21,0,0.061290323,929.0,2,0,0,0,0,56.938710067,0,0,0,0,0.22560437268705538,Hit (Good Payer)
0.235528942,45,1,0.075083893,2383.0,3,1,0,1,0,178.924917019,3,0,0,1,0.8550305303972001,False Alarm
0.0,47,0,0.358123121,7650.0,6,0,2,0,3,2739.6418756499997,0,0,0,0,0.13890048508053704,Hit (Good Payer)
0.013166506,72,0,0.273377785,6148.0,10,0,0,0,1,1680.7266221799998,0,0,0,0,0.1062836100138356,Hit (Good Payer)
0.0,59,0,0.246844144,8000.0,4,0,1,0,0,1974.753152,0,0,0,0,0.08309231893661825,Hit (Good Payer)
0.135086491,54,0,0.0079984,5000.0,2,0,0,0,1,39.992,0,0,0,0,0.1467210332050108,Hit (Good Payer)
0.103888934,51,0,0.942273391,6166.0,18,0,3,0,0,5810.057728906,0,0,0,0,0.3310856336149975,Hit (Good Payer)
0.494226328,55,1,0.134166325,9763.0,10,0,0,0,1,1309.865830975,1,0,0,1,0.5108025768926311,False Alarm
0.045572996,72,0,0.326836582,2000.0,3,0,1,0,0,653.6731639999999,0,0,0,0,0.10572044841694504,Hit (Good Payer)
0.013878367,74,0,1831.0,5400.0,9,0,2,0,1,9887400.0,0,0,0,0,0.11462946192504737,Hit (Good Payer)
0.863464992,51,0,1600.0,5400.0,7,0,0,0,1,8640000.0,0,1,1,0,0.4733018209154622,Miss (Hidden Default)
0.061926812,47,0,0.475836018,9000.0,14,0,2,0,0,4282.524162000001,0,0,0,0,0.23520035665904093,Hit (Good Payer)
0.04524202,62,0,1056.0,5400.0,8,0,1,0,0,5702400.0,0,0,0,0,0.058643981655743936,Hit (Good Payer)
0.285238254,47,1,1251.0,5400.0,7,0,1,0,0,6755400.0,1,0,0,0,0.472851651729517,Hit (Good Payer)
0.82506428,32,0,0.335961604,5833.0,5,0,0,0,0,1959.664036132,0,1,0,0,0.469001324144962,Hit (Good Payer)
0.97064133,50,1,0.363528815,5916.0,10,1,0,2,2,2150.63646954,4,1,1,1,0.9506444258123945,Hit (Defaulter)
0.204377391,80,1,0.368158745,10834.0,10,0,1,0,0,3988.63184333,1,0,0,0,0.379377955706754,Hit (Good Payer)
0.001542657,70,0,783.0,5400.0,9,0,2,0,0,4228200.0,0,0,0,0,0.08002387210882914,Hit (Good Payer)
0.054332201,40,0,0.248833593,4500.0,6,0,1,0,2,1119.7511685,0,0,0,0,0.1538637539459784,Hit (Good Payer)
0.085231321,70,0,0.246071701,6554.0,8,0,1,0,1,1612.753928354,0,0,0,0,0.07193447606694464,Hit (Good Payer)
0.715925395,45,0,0.620987264,9500.0,14,0,2,0,0,5899.379008000001,0,0,0,1,0.5819534413304202,False Alarm
0.9999999,40,3,0.197436236,7566.0,4,2,0,1,2,1493.802561576,6,1,1,1,0.9544311558376509,Hit (Defaulter)
0.161340811,68,0,919.0,5400.0,3,0,1,0,1,4962600.0,0,0,0,0,0.09388547149397673,Hit (Good Payer)
0.0,85,0,0.004108885,5840.0,11,0,0,0,0,23.9958884,0,0,0,0,0.07843417757211235,Hit (Good Payer)
0.9999999,46,0,0.0,5400.0,0,0,0,0,0,0.0,0,1,0,1,0.6686585386081826,False Alarm
0.097104502,66,0,0.107219303,15416.0,10,0,1,0,0,1652.892775048,0,0,0,0,0.08287834991107525,Hit (Good Payer)
0.51091606,43,0,1773.0,5400.0,5,0,1,0,3,9574200.0,0,0,0,0,0.2821096701182028,Hit (Good Payer)
0.014222963,67,0,0.148693044,7000.0,8,0,1,0,0,1040.851308,0,0,0,0,0.06499455981748825,Hit (Good Payer)
0.851893513,31,0,0.155576382,3200.0,2,0,0,0,0,497.8444224,0,1,0,1,0.569739908991441,False Alarm
0.088129926,60,0,0.317085364,8000.0,12,0,2,0,0,2536.682912,0,0,0,0,0.11240638159957926,Hit (Good Payer)
0.9999999,43,1,0.198704104,4166.0,1,2,0,1,0,827.8012972639999,4,1,1,1,0.9258464714609771,Hit (Defaulter)
0.016628158,48,0,0.464362234,7000.0,12,0,2,0,0,3250.535638,0,0,0,0,0.21964601723129673,Hit (Good Payer)
0.020830584,68,0,0.166386689,12500.0,9,0,2,0,0,2079.8336125,0,0,0,0,0.07848535467623032,Hit (Good Payer)
0.040420213,69,0,0.169102296,4310.0,13,0,0,0,1,728.8308957600001,0,0,0,0,0.10425459686472706,Hit (Good Payer)
0.067597296,77,0,0.004761451,10500.0,4,0,0,0,0,49.9952355,0,0,0,0,0.058484068809563944,Hit (Good Payer)
0.30597086,48,1,0.060437729,9000.0,3,0,0,0,1,543.939561,1,0,0,0,0.46191532776962435,Hit (Good Payer)
0.234942121,59,0,0.18973901,10076.0,14,0,1,0,1,1911.81026476,0,0,0,0,0.1723605826392504,Hit (Good Payer)
0.270461931,69,1,0.545151616,3000.0,11,0,0,0,0,1635.454848,1,0,0,0,0.4702912122405605,Hit (Good Payer)
0.037465194,68,0,0.285178705,4000.0,21,0,0,0,0,1140.71482,0,0,0,0,0.1299729074723487,Hit (Good Payer)
0.096885515,51,0,0.020995801,1666.0,10,0,0,0,0,34.979004466,0,0,0,0,0.17899538457332717,Hit (Good Payer)
0.390489311,38,3,0.41424826,11060.0,12,0,1,0,4,4581.5857556,3,0,0,1,0.6337794591694551,False Alarm
0.0,60,0,0.517477317,6722.0,13,0,3,0,0,3478.482524874,0,0,0,0,0.17370281761851278,Hit (Good Payer)
0.107580557,56,0,0.405998696,4600.0,13,0,2,0,3,1867.5940016,0,0,0,0,0.18773768483110562,Hit (Good Payer)
0.323685335,41,0,0.544291142,5000.0,10,0,2,0,2,2721.4557099999997,0,0,0,0,0.35862614041704577,Hit (Good Payer)
0.016898772,78,0,0.052941931,7800.0,7,0,1,0,1,412.9470618,0,0,0,0,0.07435537479109423,Hit (Good Payer)
0.575950808,47,0,0.345739362,9000.0,9,0,1,0,3,3111.654258,0,0,0,0,0.36102047522353026,Hit (Good Payer)
0.320402341,68,0,3398.0,5400.0,11,0,5,0,0,18349200.0,0,0,0,0,0.15940903001007117,Hit (Good Payer)
0.866513349,41,0,0.200613497,4889.0,8,0,0,0,1,980.799386833,0,1,0,1,0.5207226361575249,False Alarm
0.0,35,0,0.0,4416.0,4,0,0,0,0,0.0,0,0,0,0,0.1315209078164513,Hit (Good Payer)
0.0,39,0,0.254628781,10909.0,10,0,2,0,2,2777.745371929,0,0,0,0,0.16132034690314523,Hit (Good Payer)
0.646940699,45,0,0.443430657,3835.0,6,0,1,0,3,1700.556569595,0,0,0,0,0.41436224588670373,Hit (Good Payer)
0.795046858,42,0,0.462203836,7976.0,8,0,2,0,4,3686.537795936,0,1,0,0,0.46688094635905125,Hit (Good Payer)
0.046947163,38,0,0.031141869,2600.0,7,0,0,0,1,80.9688594,0,0,0,0,0.18541082205645587,Hit (Good Payer)
0.711333226,54,0,0.300587427,8000.0,24,0,1,1,0,2404.699416,1,0,0,1,0.5012268607489581,False Alarm
0.079782004,53,0,0.948951152,6816.0,8,0,2,0,2,6468.051052032,0,0,0,0,0.2217258738550757,Hit (Good Payer)
0.228262258,37,0,0.729459544,3200.0,14,0,2,0,2,2334.2705408,0,0,0,0,0.36054964028407743,Hit (Good Payer)
0.962258602,49,3,0.159673145,13583.0,8,0,0,0,5,2168.840328535,3,1,0,1,0.749286042697926,False Alarm
0.05866785,40,0,728.0,5400.0,11,0,1,0,0,3931200.0,0,0,0,0,0.13508701632230827,Hit (Good Payer)
0.0,57,0,0.442231569,8083.0,13,0,1,0,1,3574.557772227,0,0,0,0,0.1982491477353117,Hit (Good Payer)
0.491694352,56,2,889.0,5400.0,5,3,0,1,0,4800600.0,6,0,1,1,0.850632674378808,Hit (Defaulter)
0.026457266,48,0,0.036263528,5266.0,8,0,0,0,0,190.963738448,0,0,0,0,0.141879561442461,Hit (Good Payer)
0.633878871,56,0,1064.0,5400.0,4,0,0,0,2,5745600.0,0,0,0,0,0.34830913005288167,Hit (Good Payer)
0.422262624,57,0,0.160347384,9441.0,13,0,1,0,0,1513.839652344,0,0,0,0,0.20687352976343668,Hit (Good Payer)
0.393978534,80,0,0.986946257,7200.0,17,0,2,0,1,7106.013050400001,0,0,0,0,0.3541896799751194,Hit (Good Payer)
0.062936517,69,0,0.009755304,12300.0,9,0,0,0,0,119.9902392,0,0,0,0,0.07736412799374291,Hit (Good Payer)
0.002867389,89,0,0.001850139,4323.0,5,0,0,0,0,7.998150897,0,0,0,0,0.06850754721487819,Hit (Good Payer)
0.933760813,67,1,0.31927829,5098.0,9,0,0,0,1,1627.6807224200002,1,1,0,1,0.6732272133185043,False Alarm
0.292068477,49,0,1.386709737,4333.0,11,0,3,0,0,6008.613290421001,0,0,0,0,0.44979924138894267,Hit (Good Payer)
1.016709427,72,0,0.862091939,1500.0,3,0,0,0,0,1293.1379085,0,1,1,0,0.47725382570181074,Miss (Hidden Default)
0.0,24,0,0.0,2865.0,7,0,0,0,0,0.0,0,0,0,0,0.18188895271755218,Hit (Good Payer)
0.42112025,49,0,0.556510459,6166.0,9,0,2,0,0,3431.443490194,0,0,0,0,0.34489005398151734,Hit (Good Payer)
0.042076276,54,0,0.302385009,7043.0,6,0,1,0,1,2129.6976183869997,0,0,0,0,0.10039580961807765,Hit (Good Payer)
0.02924099,61,0,2097.0,5400.0,7,0,1,0,3,11323800.0,0,0,0,0,0.08550636906074358,Hit (Good Payer)
0.962888145,39,0,1916.0,5400.0,14,0,0,0,3,10346400.0,0,1,1,1,0.503292645874196,Hit (Defaulter)
1.022279109,56,1,0.643698679,2800.0,6,0,0,0,1,1802.3563012,1,1,0,1,0.7607464834110895,False Alarm
0.9999999,39,5,0.37523211,7000.0,3,0,1,0,1,2626.62477,5,1,0,1,0.8584631364808096,False Alarm
0.119540675,44,0,0.22935368,6683.0,8,0,1,0,0,1532.77064344,0,0,0,0,0.15731932250577751,Hit (Good Payer)
0.222238888,71,0,1105.0,5400.0,5,0,1,0,0,5967000.0,0,0,0,0,0.0655041945038494,Hit (Good Payer)
0.362571528,50,0,0.409718056,5000.0,13,0,0,0,0,2048.59028,0,0,0,0,0.3387400036798472,Hit (Good Payer)
0.0,71,0,1.273368607,2267.0,9,0,2,0,0,2886.726632069,0,0,0,0,0.19634898928105443,Hit (Good Payer)
0.172565487,26,0,0.010771219,2320.0,1,0,0,0,0,24.98922808,0,0,0,0,0.20258122464973624,Hit (Good Payer)
0.9999999,46,0,0.0,6283.0,0,0,0,0,2,0.0,0,1,0,1,0.6602568877169048,False Alarm
0.9999999,41,1,0.330123145,6333.0,2,0,1,0,1,2090.669877285,1,1,0,1,0.7345942438846297,False Alarm
0.661466927,51,3,0.418498548,2410.0,10,0,0,0,2,1008.58150068,3,0,0,1,0.7820411501080012,False Alarm
0.357856494,23,0,11.0,5400.0,1,0,0,0,0,59400.0,0,0,0,0,0.25801807519948844,Hit (Good Payer)
0.571350143,27,0,0.314984251,6666.0,9,0,1,0,0,2099.685017166,0,0,0,0,0.37735266323494543,Hit (Good Payer)
0.006999588,73,0,0.317337903,3500.0,12,0,1,0,0,1110.6826605,0,0,0,0,0.11738504951824114,Hit (Good Payer)
0.054699746,31,0,0.134078212,3400.0,7,0,0,0,1,455.8659208,0,0,0,0,0.19387281973606485,Hit (Good Payer)
0.203918371,59,6,0.11097871,12587.0,8,0,0,1,0,1396.88902277,7,0,1,1,0.5417388740076023,Hit (Defaulter)
0.089424755,41,0,2601.0,0.0,15,0,2,0,1,0.0,0,0,0,0,0.21853009967542586,Hit (Good Payer)
0.0,81,0,0.172887682,5893.0,9,0,1,0,1,1018.827110026,0,0,0,0,0.09038901570070086,Hit (Good Payer)
0.161676647,22,0,2.0,5400.0,3,0,0,0,0,10800.0,0,0,0,0,0.2815345154976325,Hit (Good Payer)
0.245943851,61,0,0.72325171,9065.0,12,0,4,0,0,6556.27675115,0,0,0,0,0.2753984475802336,Hit (Good Payer)
0.330452805,64,0,846.0,5400.0,14,0,0,0,0,4568400.0,0,0,0,0,0.15821519837526332,Hit (Good Payer)
0.915076923,53,0,0.338298306,4900.0,8,0,1,0,1,1657.6616994,0,1,0,0,0.4853248236517676,Hit (Good Payer)
0.001200613,64,0,2.0,5400.0,10,0,0,0,0,10800.0,0,0,0,0,0.13029683276188422,Hit (Good Payer)
1.00619876,29,0,0.436854382,3000.0,8,0,0,1,1,1310.563146,1,1,1,1,0.8235423820603684,Hit (Defaulter)
0.02487186,29,0,0.371842267,3245.0,7,0,2,0,0,1206.628156415,0,0,0,0,0.2056614192767597,Hit (Good Payer)
0.0,69,0,0.322390519,15778.0,9,0,2,0,0,5086.677608782,0,0,0,0,0.11993776640563843,Hit (Good Payer)
0.679499319,53,0,0.833685396,7100.0,12,0,2,0,1,5919.1663116,0,0,0,1,0.5681769326982522,False Alarm
0.024406955,69,0,2722.0,5400.0,7,0,2,0,0,14698800.0,0,0,0,0,0.060200040857168007,Hit (Good Payer)
0.00669933,45,0,0.16486984,7605.0,3,0,1,0,3,1253.8351332,0,0,0,0,0.1173280732070708,Hit (Good Payer)
0.851771858,44,3,0.236884335,8100.0,9,0,1,0,2,1918.7631135,3,1,0,1,0.8285282494053274,False Alarm
0.007538172,67,0,2169.0,5400.0,9,0,2,0,0,11712600.0,0,0,0,0,0.07528804720668018,Hit (Good Payer)
0.906002725,70,0,0.726560389,3700.0,11,2,2,0,0,2688.2734393,2,1,1,1,0.8416215161630032,Hit (Defaulter)
0.020207127,68,0,0.258616288,3916.0,12,0,2,0,0,1012.741383808,0,0,0,0,0.09014692573298405,Hit (Good Payer)
0.861683152,56,1,0.397870426,6667.0,5,0,1,0,1,2652.602130142,1,1,0,1,0.640424417502267,False Alarm
0.448775612,31,0,0.139103113,3500.0,3,0,0,0,1,486.8608955,0,0,0,0,0.33367378993890284,Hit (Good Payer)
0.354353408,34,0,0.278576564,2781.0,4,0,0,0,0,774.7214244840001,0,0,0,0,0.26457147736648784,Hit (Good Payer)
0.029151719,53,0,0.025931034,7249.0,5,0,0,0,0,187.974065466,0,0,0,0,0.11440562237374285,Hit (Good Payer)
0.034478621,65,0,1629.0,5400.0,7,0,1,0,0,8796600.0,0,0,0,0,0.0645243067487721,Hit (Good Payer)
0.024308945,61,0,0.131221211,8900.0,12,0,1,0,0,1167.8687779,0,0,0,0,0.08085753895214877,Hit (Good Payer)
0.172869681,42,0,0.16079196,6666.0,7,0,1,0,1,1071.83920536,0,0,0,0,0.17106113837097545,Hit (Good Payer)
0.044898503,85,0,40.0,5400.0,3,0,0,0,0,216000.0,0,0,0,0,0.051266000296785234,Hit (Good Payer)
0.545970016,47,0,0.860117589,4081.0,13,0,1,0,4,3510.139880709,0,0,0,1,0.5049550143649237,False Alarm
0.055769442,39,0,0.08987281,8333.0,4,0,0,0,2,748.91012573,0,0,0,0,0.15271903811196505,Hit (Good Payer)
0.273110479,53,0,2.238200999,1800.0,19,0,1,0,0,4028.7617982,0,0,0,0,0.2901609013111821,Hit (Good Payer)
0.042177664,62,2,4.766078648,5441.0,10,0,1,1,2,25932.233923768,3,0,0,1,0.7175128198440368,False Alarm
0.0,23,0,0.0,1833.0,1,0,0,0,0,0.0,0,0,0,0,0.13949212399577104,Hit (Good Payer)
0.228325722,60,0,0.182842603,2750.0,10,0,0,0,0,502.81715825,0,0,0,0,0.2555804808989001,Hit (Good Payer)
0.131882324,68,1,0.479329911,3700.0,14,0,1,0,0,1773.5206707,1,0,0,0,0.38444483241800675,Hit (Good Payer)
0.11699904,35,0,0.217902568,8333.0,4,0,1,0,0,1815.782099144,0,0,0,0,0.13593882230065643,Hit (Good Payer)
0.31534221,75,1,0.530747588,4975.0,12,0,3,0,0,2640.4692503,1,0,1,0,0.41980965223525224,Miss (Hidden Default)
0.316216271,57,0,0.19765349,15000.0,18,0,0,0,1,2964.80235,0,0,0,0,0.23664452332750852,Hit (Good Payer)
0.047021106,76,0,0.451670809,7241.0,8,0,2,0,0,3270.548327969,0,0,0,0,0.11491057658309252,Hit (Good Payer)
0.215692492,65,1,0.088186277,21000.0,11,0,0,0,1,1851.911817,1,0,0,0,0.33389761897266496,Hit (Good Payer)
0.038402033,65,0,3552.0,5400.0,6,0,2,0,0,19180800.0,0,0,0,0,0.09461574067349236,Hit (Good Payer)
0.634332733,48,0,0.233400772,16310.0,10,0,1,0,3,3806.76659132,0,0,0,0,0.31373898711424053,Hit (Good Payer)
0.920594116,67,1,0.114392002,4300.0,3,0,0,1,2,491.8856086,2,1,0,1,0.7438448293192675,False Alarm
0.030601342,60,0,0.116859946,14572.0,14,0,1,0,1,1702.883133112,0,0,0,0,0.1300599107976732,Hit (Good Payer)
0.053343908,62,0,0.015775034,5831.0,4,0,0,0,0,91.984223254,0,0,0,0,0.07376193154205979,Hit (Good Payer)
0.724976318,53,0,0.339207599,8000.0,8,0,1,0,1,2713.660792,0,0,0,0,0.3298067498303335,Hit (Good Payer)
0.634335868,45,0,0.653383568,6900.0,13,0,2,0,2,4508.3466192,0,0,0,1,0.5258012344993453,False Alarm
0.370774548,63,0,0.203163713,15740.0,8,0,3,0,0,3197.79684262,0,0,0,0,0.16666926230728976,Hit (Good Payer)
0.0,47,0,3723.0,5400.0,10,0,3,1,2,20104200.0,1,0,0,0,0.1960147908275321,Hit (Good Payer)
0.003174099,26,0,0.0,2500.0,1,0,0,0,0,0.0,0,0,0,0,0.1332091382426845,Hit (Good Payer)
0.362228903,63,0,0.163702593,4666.0,18,0,0,0,0,763.836298938,0,0,0,0,0.3031792276434522,Hit (Good Payer)
0.413408885,65,1,0.313830772,5400.0,8,0,2,0,0,1694.6861688,1,0,0,0,0.44381557528214427,Hit (Good Payer)
0.429887505,51,0,0.592129919,1600.0,18,0,1,1,0,947.4078704,1,0,0,1,0.5850520600373126,False Alarm
0.225986699,46,0,0.31437866,7684.0,19,0,2,0,1,2415.6856234399997,0,0,0,0,0.2293031340689957,Hit (Good Payer)
0.326471294,39,0,1.278934625,2064.0,10,0,1,0,4,2639.721066,0,0,0,0,0.35800242537494176,Hit (Good Payer)
0.016239039,70,0,0.00949712,6422.0,7,0,0,0,0,60.99050464,0,0,0,0,0.08531315036971611,Hit (Good Payer)
0.015480908,46,0,0.219968576,7000.0,10,0,1,0,0,1539.780032,0,0,0,0,0.12796694915793552,Hit (Good Payer)
0.005703735,68,1,2347.0,5400.0,13,0,2,0,0,12673800.0,1,0,0,0,0.29757358584807586,Hit (Good Payer)
0.02309729,35,0,0.089818364,6000.0,7,0,0,0,2,538.910184,0,0,0,0,0.16183364919170506,Hit (Good Payer)
0.56725862,49,0,0.451016186,8216.0,12,0,3,0,3,3705.548984176,0,0,0,0,0.36804517800335396,Hit (Good Payer)
0.033665919,54,0,0.070896201,5500.0,8,0,0,0,3,389.9291055000001,0,0,0,0,0.14417781875422556,Hit (Good Payer)
0.966912099,44,0,0.404201805,6758.0,4,0,1,0,0,2731.59579819,0,1,0,1,0.5180127908066653,False Alarm
0.093705358,57,0,3406.0,5400.0,11,0,1,0,0,18392400.0,0,0,0,0,0.13796169936849575,Hit (Good Payer)
0.080783893,68,0,2157.0,5400.0,9,0,1,0,0,11647800.0,0,0,0,0,0.07262782142535505,Hit (Good Payer)
0.866497503,52,0,0.444336074,7176.0,17,0,2,0,1,3188.5556670240003,0,1,0,1,0.5206920360792661,False Alarm
0.314595927,63,1,0.338830585,3334.0,11,0,1,0,1,1129.66117039,1,0,1,0,0.4327838454648124,Miss (Hidden Default)
0.063748811,85,0,0.020996501,6000.0,10,0,0,0,0,125.979006,0,0,0,0,0.08160484086901316,Hit (Good Payer)
0.108787134,49,0,0.077897343,10500.0,2,0,1,0,0,817.9221014999999,0,0,0,0,0.09816128087118298,Hit (Good Payer)
0.683158421,68,0,0.028551035,1400.0,3,0,0,0,0,39.971449,0,0,0,0,0.3140598673728405,Hit (Good Payer)
0.489351984,33,0,0.729897823,2250.0,8,0,2,0,0,1642.27010175,0,0,0,0,0.36738148251586716,Hit (Good Payer)
0.531244793,40,0,2084.0,5400.0,5,0,2,0,0,11253600.0,0,0,0,0,0.29861566114513094,Hit (Good Payer)
0.238631736,75,1,628.0,5400.0,11,0,0,0,0,3391200.0,1,0,0,0,0.4768811450853694,Hit (Good Payer)
0.9999999,56,0,35.0,5400.0,0,0,0,0,0,189000.0,0,1,0,1,0.5756977439809664,False Alarm
0.00239976,45,0,0.0,1805.0,2,0,0,0,0,0.0,0,0,0,0,0.12017392943448066,Hit (Good Payer)
0.318037332,64,0,2.236508994,1500.0,19,0,1,0,0,3354.7634909999997,0,0,0,0,0.2527592290552994,Hit (Good Payer)
0.029985007,48,0,0.203399717,12000.0,4,0,1,1,0,2440.796604,1,0,1,0,0.3424803444590526,Miss (Hidden Default)
0.097436103,33,0,2720.0,0.0,7,0,2,0,2,0.0,0,0,0,0,0.16106625723773135,Hit (Good Payer)
0.006325949,81,0,0.002915452,2400.0,6,1,0,0,0,6.9970848,1,0,0,0,0.35229010065091354,Hit (Good Payer)
0.014724596,24,0,0.13916289,3750.0,4,0,0,0,0,521.8608375,0,0,0,0,0.17331660884724984,Hit (Good Payer)
0.793082818,47,0,0.503490691,6015.0,10,0,1,1,0,3028.4965063649997,1,1,0,1,0.7641128455623665,False Alarm
0.210223937,46,0,0.325239747,4900.0,16,0,1,0,1,1593.6747603,0,0,0,0,0.27654139053326515,Hit (Good Payer)
0.051226708,68,0,106.0,5400.0,5,0,0,0,0,572400.0,0,0,0,0,0.04966176847499477,Hit (Good Payer)
0.036053553,51,0,0.14519274,6666.0,4,0,2,0,0,967.85480484,0,0,0,0,0.1233147493008577,Hit (Good Payer)
0.922442913,36,0,0.127980311,6500.0,8,0,0,0,3,831.8720215000001,0,1,0,0,0.4905232281117089,Hit (Good Payer)
0.0,43,0,0.11160654,7400.0,14,0,1,0,1,825.8883960000001,0,0,0,0,0.1718915638510119,Hit (Good Payer)
0.084549625,63,0,0.303095752,12500.0,13,0,3,0,4,3788.6969,0,0,0,0,0.1301322518218873,Hit (Good Payer)
0.079688773,36,0,4049.0,5400.0,8,0,2,0,0,21864600.0,0,0,0,0,0.21806523483607734,Hit (Good Payer)
